SOUNDS/es_cl-catalina/SYSTEM;0035.wav;35
SOUNDS/es_cl-catalina/SYSTEM;0036.wav;36
SOUNDS/es_cl-catalina/SYSTEM;0037.wav;37
SOUNDS/es_cl-catalina/SYSTEM;0038.wav;38
SOUNDS/es_cl-catalina/SYSTEM;0039.wav;39
SOUNDS/es_cl-catalina/SYSTEM;0040.wav;40
SOUNDS/es_cl-catalina/SYSTEM;0041.wav;41
SOUNDS/es_cl-catalina/SYSTEM;0042.wav;42
SOUNDS/es_cl-catalina/SYSTEM;0043.wav;43
SOUNDS/es_cl-catalina/SYSTEM;0044.wav;44
SOUNDS/es_cl-catalina/SYSTEM;0045.wav;45
SOUNDS/es_cl-catalina/SYSTEM;0046.wav;46
SOUNDS/es_cl-catalina/SYSTEM;0047.wav;47
SOUNDS/es_cl-catalina/SYSTEM;0048.wav;48
SOUNDS/es_cl-catalina/SYSTEM;0049.wav;49
SOUNDS/es_cl-catalina/SYSTEM;0050.wav;50
SOUNDS/es_cl-catalina/SYSTEM;0051.wav;51
SOUNDS/es_cl-catalina/SYSTEM;0052.wav;52
SOUNDS/es_cl-catalina/SYSTEM;0053.wav;53
SOUNDS/es_cl-catalina/SYSTEM;0054.wav;54
SOUNDS/es_cl-catalina/SYSTEM;0055.wav;55
SOUNDS/es_cl-catalina/SYSTEM;0056.wav;56
SOUNDS/es_cl-catalina/SYSTEM;0057.wav;57
SOUNDS/es_cl-catalina/SYSTEM;0058.wav;58
SOUNDS/es_cl-catalina/SYSTEM;0059.wav;59
SOUNDS/es_cl-catalina/SYSTEM;0060.wav;60
SOUNDS/es_cl-catalina/SYSTEM;0061.wav;61
SOUNDS/es_cl-catalina/SYSTEM;0062.wav;62
SOUNDS/es_cl-catalina/SYSTEM;0063.wav;63
SOUNDS/es_cl-catalina/SYSTEM;0064.wav;64
SOUNDS/es_cl-catalina/SYSTEM;0065.wav;65
SOUNDS/es_cl-catalina/SYSTEM;0066.wav;66
SOUNDS/es_cl-catalina/SYSTEM;0067.wav;67
SOUNDS/es_cl-catalina/SYSTEM;0068.wav;68
SOUNDS/es_cl-catalina/SYSTEM;0069.wav;69
SOUNDS/es_cl-catalina/SYSTEM;0070.wav;70
SOUNDS/es_cl-catalina/SYSTEM;0071.wav;71
SOUNDS/es_cl-catalina/SYSTEM;0072.wav;72
SOUNDS/es_cl-catalina/SYSTEM;0073.wav;73
SOUNDS/es_cl-catalina/SYSTEM;0074.wav;74
SOUNDS/es_cl-catalina/SYSTEM;0075.wav;75
SOUNDS/es_cl-catalina/SYSTEM;0076.wav;76
SOUNDS/es_cl-catalina/SYSTEM;0077.wav;77
SOUNDS/es_cl-catalina/SYSTEM;0078.wav;78
SOUNDS/es_cl-catalina/SYSTEM;0079.wav;79
SOUNDS/es_cl-catalina/SYSTEM;0080.wav;80
SOUNDS/es_cl-catalina/SYSTEM;0081.wav;81
SOUNDS/es_cl-catalina/SYSTEM;0082.wav;82
SOUNDS/es_cl-catalina/SYSTEM;0083.wav;83
SOUNDS/es_cl-catalina/SYSTEM;0084.wav;84
SOUNDS/es_cl-catalina/SYSTEM;0085.wav;85
SOUNDS/es_cl-catalina/SYSTEM;0086.wav;86
SOUNDS/es_cl-catalina/SYSTEM;0087.wav;87
SOUNDS/es_cl-catalina/SYSTEM;0088.wav;88
SOUNDS/es_cl-catalina/SYSTEM;0089.wav;89
SOUNDS/es_cl-catalina/SYSTEM;0090.wav;90
SOUNDS/es_cl-catalina/SYSTEM;0091.wav;91
SOUNDS/es_cl-catalina/SYSTEM;0092.wav;92
SOUNDS/es_cl-catalina/SYSTEM;0093.wav;93
SOUNDS/es_cl-catalina/SYSTEM;0094.wav;94
SOUNDS/es_cl-catalina/SYSTEM;0095.wav;95
SOUNDS/es_cl-catalina/SYSTEM;0096.wav;96
SOUNDS/es_cl-catalina/SYSTEM;0097.wav;97
SOUNDS/es_cl-catalina/SYSTEM;0098.wav;98
SOUNDS/es_cl-catalina/SYSTEM;0099.wav;99
SOUNDS/es_cl-catalina/SYSTEM;0100.wav;100
SOUNDS/es_cl-catalina/SYSTEM;0101.wav;200
SOUNDS/es_cl-catalina/SYSTEM;0102.wav;300
SOUNDS/es_cl-catalina/SYSTEM;0103.wav;400
SOUNDS/es_cl-catalina/SYSTEM;0104.wav;500
SOUNDS/es_cl-catalina/SYSTEM;0105.wav;600
SOUNDS/es_cl-catalina/SYSTEM;0106.wav;700
SOUNDS/es_cl-catalina/SYSTEM;0107.wav;800
SOUNDS/es_cl-catalina/SYSTEM;0108.wav;900
SOUNDS/es_cl-catalina/SYSTEM;0109.wav;mil
SOUNDS/es_cl-catalina/SYSTEM;0110.wav;y,
SOUNDS/es_cl-catalina/SYSTEM;0111.wav;menos
SOUNDS/es_cl-catalina/SYSTEM;0112.wav;punto
SOUNDS/es_cl-catalina/SYSTEM;volt0.wav;voltio
SOUNDS/es_cl-catalina/SYSTEM;volt1.wav;voltios
SOUNDS/es_cl-catalina/SYSTEM;amp0.wav;amper
SOUNDS/es_cl-catalina/SYSTEM;amp1.wav;amperes
SOUNDS/es_cl-catalina/SYSTEM;mamp0.wav;miliamper
SOUNDS/es_cl-catalina/SYSTEM;mamp1.wav;miliamperes
SOUNDS/es_cl-catalina/SYSTEM;knot0.wav;nudo
SOUNDS/es_cl-catalina/SYSTEM;knot1.wav;nudos
SOUNDS/es_cl-catalina/SYSTEM;mps0.wav;metro por segundo
SOUNDS/es_cl-catalina/SYSTEM;mps1.wav;metros por segundo
SOUNDS/es_cl-catalina/SYSTEM;fps0.wav;pie por segundo
SOUNDS/es_cl-catalina/SYSTEM;fps1.wav;pies por segundo
SOUNDS/es_cl-catalina/SYSTEM;kph0.wav;kilómetro por hora
SOUNDS/es_cl-catalina/SYSTEM;kph1.wav;Kilómetros por hora
SOUNDS/es_cl-catalina/SYSTEM;mph0.wav;milla por hora
SOUNDS/es_cl-catalina/SYSTEM;mph1.wav;millas por hora
SOUNDS/es_cl-catalina/SYSTEM;meter0.wav;metro
SOUNDS/es_cl-catalina/SYSTEM;meter1.wav;metros
SOUNDS/es_cl-catalina/SYSTEM;foot0.wav;pie
SOUNDS/es_cl-catalina/SYSTEM;foot1.wav;pies
SOUNDS/es_cl-catalina/SYSTEM;celsius0.wav;grado Celsius
SOUNDS/es_cl-catalina/SYSTEM;celsius1.wav;grados Celsius
SOUNDS/es_cl-catalina/SYSTEM;fahr0.wav;grado farenheit
SOUNDS/es_cl-catalina/SYSTEM;fahr1.wav;grados farenheit
SOUNDS/es_cl-catalina/SYSTEM;percent0.wav;por ciento
SOUNDS/es_cl-catalina/SYSTEM;percent1.wav;por ciento
SOUNDS/es_cl-catalina/SYSTEM;mamph0.wav;miliamper-hora
SOUNDS/es_cl-catalina/SYSTEM;mamph1.wav;miliamperes-hora
SOUNDS/es_cl-catalina/SYSTEM;watt0.wav;guatt
SOUNDS/es_cl-catalina/SYSTEM;watt1.wav;watts
SOUNDS/es_cl-catalina/SYSTEM;mwatt0.wav;miliwatt
SOUNDS/es_cl-catalina/SYSTEM;mwatt1.wav;miliwatts
SOUNDS/es_cl-catalina/SYSTEM;db0.wav;DB
SOUNDS/es_cl-catalina/SYSTEM;db1.wav;DBes
SOUNDS/es_cl-catalina/SYSTEM;rpm0.wav;rpm
SOUNDS/es_cl-catalina/SYSTEM;rpm1.wav;rp emes
SOUNDS/es_cl-catalina/SYSTEM;g0.wav;g
SOUNDS/es_cl-catalina/SYSTEM;g1.wav;ges
SOUNDS/es_cl-catalina/SYSTEM;degree0.wav;grado
SOUNDS/es_cl-catalina/SYSTEM;degree1.wav;grados
SOUNDS/es_cl-catalina/SYSTEM;rad0.wav;radián
SOUNDS/es_cl-catalina/SYSTEM;rad1.wav;radianes
SOUNDS/es_cl-catalina/SYSTEM;ml0.wav;mililitro
SOUNDS/es_cl-catalina/SYSTEM;ml1.wav;mililitros
SOUNDS/es_cl-catalina/SYSTEM;founce0.wav;onza fluida
SOUNDS/es_cl-catalina/SYSTEM;founce1.wav;onzas
SOUNDS/es_cl-catalina/SYSTEM;mlpm0.wav;mililitro por minuto
SOUNDS/es_cl-catalina/SYSTEM;mlpm1.wav;mililitros por minuto
SOUNDS/es_cl-catalina/SYSTEM;hertz0.wav;jertz
SOUNDS/es_cl-catalina/SYSTEM;hertz1.wav;jertz
SOUNDS/es_cl-catalina/SYSTEM;ms0.wav;milisegundo
SOUNDS/es_cl-catalina/SYSTEM;ms1.wav;milisegundos
SOUNDS/es_cl-catalina/SYSTEM;us0.wav;microsegundo
SOUNDS/es_cl-catalina/SYSTEM;us1.wav;microsegundos
SOUNDS/es_cl-catalina/SYSTEM;hour0.wav;hora
SOUNDS/es_cl-catalina/SYSTEM;hour1.wav;horas
SOUNDS/es_cl-catalina/SYSTEM;minute0.wav;minuto
SOUNDS/es_cl-catalina/SYSTEM;minute1.wav;minutos
SOUNDS/es_cl-catalina/SYSTEM;second0.wav;segundo
SOUNDS/es_cl-catalina/SYSTEM;second1.wav;segundos
SOUNDS/es_cl-catalina/SYSTEM;0167.wav;punto cero
SOUNDS/es_cl-catalina/SYSTEM;0168.wav;punto uno
SOUNDS/es_cl-catalina/SYSTEM;0169.wav;punto dos
SOUNDS/es_cl-catalina/SYSTEM;0170.wav;punto tres
SOUNDS/es_cl-catalina/SYSTEM;0171.wav;punto cuatro
SOUNDS/es_cl-catalina/SYSTEM;0172.wav;punto cinco
SOUNDS/es_cl-catalina/SYSTEM;0173.wav;punto seis
SOUNDS/es_cl-catalina/SYSTEM;0174.wav;punto siete
SOUNDS/es_cl-catalina/SYSTEM;0175.wav;punto ocho
SOUNDS/es_cl-catalina/SYSTEM;0176.wav;punto nueve
SOUNDS/es_cl-catalina/SYSTEM;midtrim.wav;compensador centrado
SOUNDS/es_cl-catalina/SYSTEM;maxtrim.wav;compensador máximo
SOUNDS/es_cl-catalina/SYSTEM;mintrim.wav;compensador mínimo
SOUNDS/es_cl-catalina/SYSTEM;timovr1.wav;temporizador 1 terminado
SOUNDS/es_cl-catalina/SYSTEM;timovr2.wav;temporizador 2 terminado
SOUNDS/es_cl-catalina/SYSTEM;timovr3.wav;temporizador 3 terminado
SOUNDS/es_cl-catalina/SYSTEM;lowbatt.wav;batería del transmisor baja
SOUNDS/es_cl-catalina/SYSTEM;inactiv.wav;alarma de inactividad
SOUNDS/es_cl-catalina/SYSTEM;thralert.wav;alerta de acelerador
SOUNDS/es_cl-catalina/SYSTEM;swalert.wav;alerta de interruptor
SOUNDS/es_cl-catalina/SYSTEM;eebad.wav;mala e-prom
SOUNDS/es_cl-catalina/SYSTEM;hello.wav;Bienvenido a edch Ti eX
SOUNDS/es_cl-catalina/SYSTEM;rssi_org.wav;señal de RF baja
SOUNDS/es_cl-catalina/SYSTEM;rssi_red.wav;Señal de RF crítica
SOUNDS/es_cl-catalina/SYSTEM;swr_red.wav;antena de radio defectuosa
SOUNDS/es_cl-catalina/SYSTEM;telemko.wav;telemetría perdida
SOUNDS/es_cl-catalina/SYSTEM;telemok.wav;telemetría recuperada
SOUNDS/es_cl-catalina/SYSTEM;trainko.wav;señal del entrenador perdida
SOUNDS/es_cl-catalina/SYSTEM;trainok.wav;señal del entrenador recuperada
SOUNDS/es_cl-catalina/SYSTEM;sensorko.wav;sensor perdido
SOUNDS/es_cl-catalina/SYSTEM;servoko.wav;sobrecarga del servo
SOUNDS/es_cl-catalina/SYSTEM;rxko.wav;sobrecarga de energía
SOUNDS/es_cl-catalina/SYSTEM;modelpwr.wav;el receptor sigue conectado
SOUNDS/es_cl-catalina;armed.wav;armado
SOUNDS/es_cl-catalina;disarm.wav;desarmado
SOUNDS/es_cl-catalina;thrcut.wav;acelerador cortado
SOUNDS/es_cl-catalina;thract.wav;acelerador activo
SOUNDS/es_cl-catalina;gearup.wav;Tren arriba
SOUNDS/es_cl-catalina;geardn.wav;tren abajo
SOUNDS/es_cl-catalina;flapup.wav;flap arriba
SOUNDS/es_cl-catalina;flapdn.wav;flap abajo
SOUNDS/es_cl-catalina;splrup.wav;spóiler arriba
SOUNDS/es_cl-catalina;splrdn.wav;spóiler abajo
SOUNDS/es_cl-catalina;trnon.wav;entrenador activo
SOUNDS/es_cl-catalina;trnoff.wav;entrenador inactivo
SOUNDS/es_cl-catalina;engoff.wav;motor apagado
SOUNDS/es_cl-catalina;tohigh.wav;demasiado alto
SOUNDS/es_cl-catalina;tolow.wav;demasiado bajo
SOUNDS/es_cl-catalina;lowbat.wav;batería baja
SOUNDS/es_cl-catalina;crowon.wav;aleteo activo
SOUNDS/es_cl-catalina;crowof.wav;aleteo inactivo
SOUNDS/es_cl-catalina;siglow.wav;señal de RF baja
SOUNDS/es_cl-catalina;sigcrt.wav;señal de RF crítica
SOUNDS/es_cl-catalina;lq.wav;LQ
SOUNDS/es_cl-catalina;rfmode.wav;Modo RF
SOUNDS/es_cl-catalina;spdmod.wav;modo de alta velocidad activo
SOUNDS/es_cl-catalina;thmmod.wav;modo térmico activado
SOUNDS/es_cl-catalina;nrmmod.wav;modo normal activado
SOUNDS/es_cl-catalina;lnding.wav;modo de aterrizaje activado
SOUNDS/es_cl-catalina;acro.wav;Modo acrobático activado
SOUNDS/es_cl-catalina;fm-1.wav;modo de vuelo uno
SOUNDS/es_cl-catalina;fm-2.wav;modo de vuelo dos
SOUNDS/es_cl-catalina;fm-3.wav;modo de vuelo tres
SOUNDS/es_cl-catalina;fm-4.wav;modo de vuelo cuatro
SOUNDS/es_cl-catalina;fm-5.wav;modo de vuelo cinco
SOUNDS/es_cl-catalina;fm-6.wav;modo de vuelo seis
SOUNDS/es_cl-catalina;fm-7.wav;modo de vuelo siete
SOUNDS/es_cl-catalina;fm-8.wav;modo de vuelo ocho
SOUNDS/es_cl-catalina;vrion.wav;vario activo
SOUNDS/es_cl-catalina;vrioff.wav;vario inactivo
SOUNDS/es_cl-catalina;fm-pwr.wav;modo de vuelo con poder
SOUNDS/es_cl-catalina;fm-lnd.wav;modo de vuelo aterrizar 
SOUNDS/es_cl-catalina;fm-flt.wav;modo de vuelo flotar
SOUNDS/es_cl-catalina;fm-spd.wav;modo de vuelo  velocidad
SOUNDS/es_cl-catalina;fm-fst.wav;modo de vuelo rápido
SOUNDS/es_cl-catalina;fm-nrm.wav;modo de vuelo normal
SOUNDS/es_cl-catalina;fm-crs.wav;modo de vuelo crucero
SOUNDS/es_cl-catalina;fm-acr.wav;modo de vuelo acrobático
SOUNDS/es_cl-catalina;fm-rce.wav;modo de vuelo carrera
SOUNDS/es_cl-catalina;fm-lch.wav;modo de vuelo lanzamiento
SOUNDS/es_cl-catalina;fm-png.wav;modo de vuelo ping
SOUNDS/es_cl-catalina;fm-thm.wav;modo de vuelo térmico
SOUNDS/es_cl-catalina;fm-thl.wav;modo de vuelo térmica izquierda
SOUNDS/es_cl-catalina;fm-thr.wav;modo de vuelo térmica derecha
SOUNDS/es_cl-catalina;fm-stb.wav;modo de vuelo estabilizar
SOUNDS/es_cl-catalina;fm-hor.wav;modo de vuelo horizonte
SOUNDS/es_cl-catalina;fm-ang.wav;modo de vuelo ángulo
SOUNDS/es_cl-catalina;fm-id1.wav;modo de vuelo relantí alto 1
SOUNDS/es_cl-catalina;fm-id2.wav;modo de vuelo relantí alto 2
SOUNDS/es_cl-catalina;ratlow.wav;baja tasa
SOUNDS/es_cl-catalina;ratmed.wav;tasa media
SOUNDS/es_cl-catalina;rathi.wav;alta tasa
SOUNDS/es_cl-catalina;takeoff.wav;despegue
SOUNDS/es_cl-catalina;sport.wav;deportivo
SOUNDS/es_cl-catalina;pattern.wav;patrón
SOUNDS/es_cl-catalina;3d.wav;3D
SOUNDS/es_cl-catalina;landin.wav;aterrizaje
SOUNDS/es_cl-catalina;idleu1.wav;relantí alto 1
SOUNDS/es_cl-catalina;idleu2.wav;relantí alto 2
SOUNDS/es_cl-catalina;normod.wav;modo normal
SOUNDS/es_cl-catalina;bank-0.wav;banco 0
SOUNDS/es_cl-catalina;bank-1.wav;banco 1
SOUNDS/es_cl-catalina;bank-2.wav;banco 2
SOUNDS/es_cl-catalina;bank-3.wav;banco 3
SOUNDS/es_cl-catalina;headlo.wav;manteniendo rumbo
SOUNDS/es_cl-catalina;ratmod.wav;modo tasa de asenso
SOUNDS/es_cl-catalina;3d-mod.wav;Modo 3D
SOUNDS/es_cl-catalina;stabmo.wav;Modo estabilizado
SOUNDS/es_cl-catalina;on.wav;encendido
SOUNDS/es_cl-catalina;off.wav;apagado
SOUNDS/es_cl-catalina;buzact.wav;zumbador activo
SOUNDS/es_cl-catalina;crfact.wav;crash-flip activo
SOUNDS/es_cl-catalina;blkact.wav;caja negra activa
SOUNDS/es_cl-catalina;preact.wav;prearmado activo
SOUNDS/es_cl-catalina;stbmod.wav;modo estable
SOUNDS/es_cl-catalina;brakon.wav;frenos actibos
SOUNDS/es_cl-catalina;brakof.wav;frenos inactivos
SOUNDS/es_cl-catalina;btfon.wav;mariposa activa
SOUNDS/es_cl-catalina;btfoff.wav;mariposa inactiva
SOUNDS/es_cl-catalina;flp1.wav;flap uno
SOUNDS/es_cl-catalina;flp2.wav;flap dos
SOUNDS/es_cl-catalina;flp3.wav;flap tres
SOUNDS/es_cl-catalina;flp4.wav;flap cuatro
SOUNDS/es_cl-catalina;flp5.wav;flap cinco
SOUNDS/es_cl-catalina;wngswp.wav;alas en flecha
SOUNDS/es_cl-catalina;whlbro.wav;frenos de ruedas activo
SOUNDS/es_cl-catalina;whlbrf.wav;frenos de ruedas inactivos
SOUNDS/es_cl-catalina;manmod.wav;modo manual
SOUNDS/es_cl-catalina;acrmod.wav;modo acrobático
SOUNDS/es_cl-catalina;angmod.wav;modo ángulo
SOUNDS/es_cl-catalina;hznmod.wav;modo horizonte
SOUNDS/es_cl-catalina;lncmod.wav;modo de lanzamiento
SOUNDS/es_cl-catalina;airmod.wav;modo aire
SOUNDS/es_cl-catalina;pitmod.wav;modo pit
SOUNDS/es_cl-catalina;navcrs.wav;navegación modo crucero
SOUNDS/es_cl-catalina;navcsh.wav;navegación manteniendo el curso
SOUNDS/es_cl-catalina;navalh.wav;navegación manteniendo altitud
SOUNDS/es_cl-catalina;navpos.wav;navegación mantener posición.
SOUNDS/es_cl-catalina;navrth.wav;navegación volver a casa
SOUNDS/es_cl-catalina;navwp.wav;navegación por waypoint
SOUNDS/es_cl-catalina;cruise.wav;crucero
SOUNDS/es_cl-catalina;crshld.wav;mantener el curso
SOUNDS/es_cl-catalina;althld.wav;mantención de altitud
SOUNDS/es_cl-catalina;poshld.wav;mantener la posición
SOUNDS/es_cl-catalina;rth.wav;vuelve a casa
SOUNDS/es_cl-catalina;waypnt.wav;waypoint
SOUNDS/es_cl-catalina;manual.wav;manual
SOUNDS/es_cl-catalina;auto.wav;auto
SOUNDS/es_cl-catalina;osd.wav;OSD
SOUNDS/es_cl-catalina;osdprf.wav;Perfil OSD
